expo_family,expo_subfamily,exposure,child_sex,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
phthalate,DEHP,aver_log2_MEHHP,Female,Sleep,9/35,7.29238396705422e-05,0.00136732199382267,6.12478392394123,58.3452732297981,PTPRT;EPB41;PRKCB;RNF19A;DLGAP1;SORCS1;RGS6;OPCML;PTGDR
phthalate,DEHP,aver_log2_MEHHP,Female,Echocardiography,39/273,2.51279365452314e-08,5.65378572267706e-06,3.00080282594733,52.5119056804635,PTPRT;SHC4;CNTNAP2;GABRB1;ALDH1L1;SLC35F3;MYT1L;OTUD7A;C4ORF36;SLCO5A1;CCDC129;GRIK2;LDB2;ADARB2;CACNA1E;JAKMIP3;SYNE1;HIRA;CTIF;GRM7;RNF19A;DLGAP1;ZNF385D;EYS;PLXNA4;CLVS1;SORCS1;SYT14;CACNA2D4;AIG1;SGCZ;MPP7;ARHGAP24;RALYL;DLG2;KIF26B;DOK6;OR4D10;ASTN1
phthalate,DEHP,aver_log2_MEHHP,Female,Body Fat Distribution,12/57,4.16290358718007e-05,0.000936653307115515,4.72688575899844,47.6787384110373,DAB1;MEGF11;COL22A1;EBF1;CCDC129;DLGAP1;NFATC1;KRT76;ADARB2;AFF3;KALRN;SHANK2
phthalate,DEHP,aver_log2_MEHHP,Female,Alzheimer Disease,15/80,2.06844975263258e-05,0.000581751492927914,4.09778357235984,44.1992101372531,SLC44A5;CNTNAP2;COL22A1;F13A1;RORA;EML1;GFRA2;ANK1;GRIN2B;MPP7;DAB1;VSNL1;PIEZO2;ST3GAL1;CLVS1
phthalate,DEHP,aver_log2_MEHHP,Female,Triglycerides,34/244,3.55597868793972e-07,4.00047602393218e-05,2.90481669177738,43.1349747446551,NTM;NRXN1;PPP1R2P3;F13A1;GRIK2;CCDC102B;SYNE1;TTN;FLRT2;GRM7;FAM19A1;NCAM2;DLGAP2;SLC12A8;SOX5;RABGAP1L;PCDH9;GRID1;TIMD4;PARVA;C2ORF16;SGCZ;GCK;CAMKMT;COL1A1;DAB1;ATP13A5;MDGA2;DSCAML1;EPHA3;XKR6;FBXL7;PFKP;ASTN1
phthalate,DEHP,aver_log2_MEHHP,Female,Coronary Artery Disease,28/205,5.55032142240804e-06,0.000243067632098947,2.82694845238672,34.2107540761862,MEGF11;CNRIP1;NRXN3;PARK2;C10ORF90;GOLGA3;ABLIM2;CAMTA1;DLGAP1;SLC39A8;CTNNA2;EPHB1;ZBTB16;EBF1;FNDC3B;C10ORF11;SEZ6L;SORCS2;SGCZ;ZC3HC1;PPP2R2C;KIAA1456;SLC9A9;CDH13;ASTN2;LGR5;ZNF334;CCDC60
phthalate,DEHP,aver_log2_MEHHP,Female,Creatinine,15/92,0.000111626810957765,0.001847155893088,3.45696676205151,31.4596050369573,GABRB1;CA10;PCDH9;SLC6A13;ASAP1;PRR5L;SYT14;CACNA1C;CXCL13;GRM4;GRM7;DLGAP1;SHANK2;KCNH1;OPCML
phthalate,DEHP,aver_log2_MEHHP,Female,Platelet Count,10/54,0.000539526562217559,0.00680188654889096,4.02125756155747,30.2592334517081,RNF145;NELL1;RALYL;RPS6KA2;KCNQ1;TMCC2;SGCZ;PARK2;EYS;SOX5
phthalate,DEHP,aver_log2_MEHHP,Female,"Hypertrophy, Left Ventricular",10/56,0.000728260625054087,0.00780279241129379,3.84601279491463,27.7868715887591,NELL1;SLC35F3;COL25A1;APCDD1L;C16ORF45;NCAM2;SHISA9;SEZ6L;CDH18;SOX5
phthalate,DEHP,aver_log2_MEHHP,Female,Blood Pressure Determination,11/64,0.000563292041540313,0.00680188654889096,3.67393536054374,27.4873275249686,RALYL;COL25A1;NRXN3;FAT1;DDX60L;LDB2;ADARB2;ASTN2;GABRG3;SORL1;PLXNA4
phthalate,DEHP,aver_log2_MEHHP,Female,Body Mass Index,47/437,5.11122924516733e-06,0.000243067632098947,2.16841175006224,26.4200819087758,SLC44A5;GABRB1;ZC3H4;MEGF11;NRXN3;LDB2;ADARB2;PPL;KALRN;PARK2;C10ORF90;FAM178B;ADAMTS2;KCNT1;GRM7;FAM19A2;CAMTA1;DLGAP1;SLC39A8;CTNNA2;FAM19A5;KCNH1;SOX5;OPCML;KIRREL3;CMTM8;ZFHX3;PCDH9;BDNF;GRID1;NFATC1;SORCS1;MPP7;PDGFRL;TMEM154;CAPN13;NELL1;DAB1;NAV3;PPP2R2C;ELMO1;CDH13;PCDHB3;CCDC3;ASTN2;WDFY4;CDH18
phthalate,DEHP,aver_log2_MEHHP,Female,Blood Pressure,48/454,6.48180352263859e-06,0.000243067632098947,2.12750434445418,25.4162556809604,CNTNAP2;ALDH1L1;CASZ1;SLC35F3;DNAH5;NRXN1;FPR3;PRR5L;GRIK2;AFF3;PARK2;SYNE1;CTNNA1;TNR;EMILIN2;BBS9;MYH14;CAMTA1;SLC39A8;CTNNA2;ZNF385D;ST3GAL1;RAB6B;TNS3;PLXNA4;OPCML;STAC;EDEM1;ZBTB16;SLC39A11;NFATC2;NFATC1;SYT14;ANK2;SORCS1;ATP2B2;SGCZ;PALD1;TIAM1;DAB1;CEACAM7;NAV3;SLC9A9;CDH13;ST6GALNAC3;MDGA2;DSCAML1;SHANK2
phthalate,DEHP,aver_log2_MEHHP,Female,"Cholesterol, LDL",35/304,1.93478241484713e-05,0.000581751492927914,2.32927099016047,25.279416385981,PTPRT;CNTNAP2;THSD7B;NRXN1;RORA;SNX31;CCDC102B;C7ORF31;FAM19A2;GSG1L;BBS9;ST3GAL1;SOX5;PCDH9;LRRN2;ANK2;TIMD4;ARHGAP28;CACNA2D4;OPRM1;ANK1;GABRG3;SGCZ;SND1;CAMKMT;PLA2G15;NELL1;RALYL;DAB1;NAV3;FAM163A;HLA-DRA;ASTN2;ST6GALNAC3;MDGA2
phthalate,DEHP,aver_log2_MEHHP,Female,Stroke,33/289,3.90684889927635e-05,0.000936653307115515,2.30487832255747,23.3949628671449,PCSK2;CNTNAP2;THSD7B;NTM;ATP2A3;CACNA1C;LDB2;ADARB2;JAKMIP3;PSMD6;CUX1;OTOG;CAMTA1;EPHB1;KCNH1;JAG2;KIRREL3;CMTM8;EGLN3;CA10;KCNB1;EBF1;CABLES1;ATP2B2;RUNX1;TBC1D1;RALYL;DLG2;KIF26B;ZNF831;ASTN2;DSCAML1;VAMP3
phthalate,DEHP,aver_log2_MEHHP,Female,Cholesterol,31/268,5.18524521462673e-05,0.00106061833935547,2.33667336286113,23.0562092062739,PTPRT;CNTNAP2;DNAH2;MEGF11;NRXN1;RORA;AFF3;IGSF21;CLMN;C7ORF31;PRDM16;VPS52;GSG1L;BBS9;DLGAP1;OPCML;COL25A1;TIMD4;ATP2B2;CACNA2D4;OPRM1;SGCZ;PDGFRL;TAPBP;NELL1;DOK6;FAM163A;HLA-DRA;ASTN2;WDFY4;FBXL7
phthalate,DEHP,aver_log2_MEHHP,Female,Myocardial Infarction,26/229,0.000272071563076509,0.00382600635576341,2.28128969360637,18.728123242216,SLC35F3;MEGF11;TMPRSS4;PRDM15;LPCAT1;LDB2;ROBO1;CDH4;CUX1;EVA1C;CDH23;C9ORF171;MBP;FAM19A5;ARNT2;CA10;PRKCB;SYT14;AIG1;SGCZ;GJB2;DLG2;NAV3;ELMO1;CDH13;ST6GALNAC3
phthalate,DEHP,aver_log2_MEHHP,Female,Hip,23/202,0.000574381530795237,0.00680188654889096,2.28505401079156,17.0515681875176,CA10;CSRNP3;THSD7B;COL13A1;NTM;TRANK1;RORA;ANK1;SGCZ;TTN;FAM154A;TIAM1;LRFN2;DLG2;PIEZO2;CDH23;DLGAP1;MBP;TRMT44;ZFPM2;STK32B;RGS6;TECTA
phthalate,DEHP,aver_log2_MEHHP,Male,Neuropsychological Tests,9/27,3.71400450206506e-06,0.000772512936429533,9.63857868020304,120.515003540861,TMEM132D;TENM4;THSD7B;DLGAP1;HIVEP3;WWP2;PPM1E;SORL1;ZCCHC2
phthalate,DEHP,aver_log2_MEHP,Female,Triglycerides,52/244,2.38534345258461e-10,4.26227539478218e-08,3.03607849196539,67.2688968211032,RB1;TDRKH;EHF;SPON1;CPNE4;F13A1;SYNE1;ACOXL;ALDH2;PEBP4;FAM19A1;DIP2C;DLGAP2;SLC12A8;RGS7;EPHA4;CADPS2;COL27A1;GRID1;MAGI2;TIMD4;C2ORF16;CAMKMT;FRMD5;SIK3;HDAC4;PDE1C;TSHZ2;PPP1R2P3;CACNA1D;LPP;LTBP1;RTN4;TTN;SUSD4;LRIG1;FYN;SRGAP3;PRRX1;PCDH9;KCNIP4;POU6F2;ESRRG;PTPRD;DAB1;PDE10A;CLNK;ATP13A5;GALNTL6;XKR6;FBXL7;SLC26A5
phthalate,DEHP,aver_log2_MEHP,Female,Cholesterol,55/268,3.25364533952838e-10,4.26227539478218e-08,2.89665547464353,63.2805525142847,DPP10;CNTNAP2;TENM2;GALNT14;B4GALT1;ATP12A;ADAMTSL1;C7ORF31;HNF4A;BBS9;DLGAP1;PGM1;RGS7;KCNK10;COL25A1;TIMD4;C1ORF87;OPRM1;LEMD1;TRHR;ARHGAP10;KIAA0922;NRG3;PALLD;ROR1;DGKH;RBMS3;MAPKAP1;TSHZ2;PTGER3;HPR;LTBP1;GLIS1;MTMR7;PHF21B;IGSF21;PRDM16;ST3GAL4;SUSD4;GSG1L;WWOX;DNAH11;OSBPL6;KCNIP4;POU6F2;FBXL17;ATP2B2;MCC;MYO16;SSH1;PTPRD;NELL1;MRVI1;FBXL7;FRK
phthalate,DEHP,aver_log2_MEHP,Female,Creatinine,24/92,3.44962307440037e-07,1.29114463641842e-05,3.91580301622472,58.2664858564067,PRKCH;DNAH7;PCDH9;DCC;COL11A2;SHROOM3;ASAP1;PRR5L;ESRRG;CACNA1C;CXCL13;FHIT;RYR3;MYO16;PTPRD;GRM4;ATXN1;FMNL2;DLGAP1;SMYD3;PRKG1;SHANK2;KCNH1;RNF220
phthalate,DEHP,aver_log2_MEHP,Female,Forced Vital Capacity,11/34,6.26209208879464e-05,0.00102541757954012,5.27758995728176,51.0786854148661,NELL1;ADCY9;FKBP14;SLC2A13;LBX1-AS1;TMEM181;GALNTL6;CAMKK1;DYNC1I1;SYNE1;JAZF1
phthalate,DEHP,aver_log2_MEHP,Female,"Diabetes Mellitus, Type 2",22/86,1.50635596182033e-06,4.38516957774362e-05,3.8100348907767,51.0766308678356,PCSK2;FTO;TCF7L2;ST6GAL1;PTPRM;ANK1;HDAC9;PLB1;PTPRG;SYNE1;CORO1C;PTPRD;FGGY;SETBP1;CRTAC1;HNF4A;GAS2;RBMS1;PPARG;PCNXL2;PDZRN3;JAZF1
phthalate,DEHP,aver_log2_MEHP,Female,Stroke,55/289,5.74042802255598e-09,5.01330713969889e-07,2.63364293085655,49.9753026002951,PCSK2;GALNT12;DPP10;CNTNAP2;EHF;ATP2A3;SNX10;FMN2;BACH2;RYR3;UBASH3B;PLCE1;SAMD12;EPHB1;PRKG1;ANKRD6;KCNH1;CADPS2;FCRL4;NRG2;RUNX1;TBC1D1;PALLD;PLA2R1;DOCK2;RBMS3;FAM71F1;HLF;SDC2;CACNA1C;AK5;LTBP1;FHIT;HDAC9;KRT85;ATXN1;TESPA1;ARSJ;ERI3;PLCG2;CAMTA1;SRGAP3;MBD5;ATP8B4;KCNB1;KCNIP4;ATP2B2;MYO16;PTPRD;RALYL;GCLC;DLG2;NBEA;KIF26B;PCNXL2
phthalate,DEHP,aver_log2_MEHP,Female,Cell Adhesion Molecules,14/49,3.13230250797294e-05,0.000586188040777793,4.41908212560386,45.8309949858942,RORC;XYLT1;PPP1R9A;GRIN2B;C1ORF101;PTPRG;TBC1D1;ARMC4;ITGA11;TNIK;PRKD1;ZNF423;NGEF;ATG5
phthalate,DEHP,aver_log2_MEHP,Female,Glomerular Filtration Rate,13/45,5.26037388196714e-05,0.000918811971383593,4.48615721182861,44.2008659599705,PRKCH;DNAH7;DCC;SGIP1;ASAP1;CXCL13;SLC4A4;FHIT;PTPRD;FMNL2;IL17F;KCNH1;RNF220
phthalate,DEHP,aver_log2_MEHP,Female,Coronary Disease,20/82,9.73013009122019e-06,0.000212441173658308,3.57145650048876,41.2156197797688,FTO;KLHL29;WWOX;TCF7L2;ATP8B4;DTNB;NRXN3;KAZN;FMN2;OPRM1;BACH2;PTPRD;PTPRE;RALYL;PDE10A;KIF26B;CDH13;CAMTA1;TNIK;PCNXL2
phthalate,DEHP,aver_log2_MEHP,Female,Body Height,65/385,3.4154986595951e-08,2.09234912765551e-06,2.27930295950156,39.1865907406987,DPP10;RYR2;TNFAIP8;MCTP1;SLC35F3;GALNT16;HHIP;XYLT1;ANTXR1;SIPA1L3;GPHN;MYOM3;SYNE1;NR3C2;ADAMTSL1;IMMP2L;SLC12A6;DIRC3;PRKG1;ANKRD6;SLC13A3;ZHX2;COL27A1;VWF;PRKCB;SLC2A13;MAGI2;OPRM1;SYN3;ANK1;TLR1;DNM3;ARHGAP10;ANKFN1;PALLD;CDH13;ATF7;PPARG;DOCK2;DGKH;TSHZ2;SLC1A1;AKAP6;LTBP1;IGSF21;ATXN1;SMYD3;JAZF1;WWOX;PCDH9;ESRRG;SULF1;MCC;USH2A;PBX1;PTPRD;FMNL3;DLG2;PDE10A;GDNF;KIF26B;UST;CRYL1;XKR6;FBXL7
phthalate,DEHP,aver_log2_MEHP,Female,Obesity,8/25,0.000690032246847572,0.00642477761521628,5.1852481064628,37.7422399069244,FTO;WWOX;TIAM1;PCDH9;RFTN1;RARB;SOX6;ALPK1
phthalate,DEHP,aver_log2_MEHP,Female,Blood Pressure,73/454,3.99303268636547e-08,2.09234912765551e-06,2.15344223174357,36.6863212260186,DPP10;CNTNAP2;RYR2;TNFAIP8;SLC35F3;ULK4;TMEM181;PRKAG2;SLC35F1;FMN2;RYR3;GPHN;SYNE1;RPTOR;GPR176;PLCE1;TNR;BBS9;SAMD12;NCKAP5;PRKG1;SLC39A11;UBE2E2;KAZN;NAV1;SYN3;TIAM1;RNF144B;ARHGAP10;IFT43;NRG3;TBC1D4;MAP1B;HECW1;CDH13;RBM20;AMPH;PRKD1;CFTR;SHANK2;CREB5;RBMS3;CASZ1;PARM1;PRR5L;FHIT;HDAC9;THSD4;RASGRP3;CTNNA1;CAMTA1;KCNN3;KCNJ1;JAZF1;WWOX;STAC;KCNIP4;EYA4;POU6F2;NFATC2;NFATC1;ATP2B2;PTPN14;MYO16;ENOX1;PTPRD;DAB1;FMNL2;CAMK4;GALNTL6;CPVL;CDK14;RSL24D1
phthalate,DEHP,aver_log2_MEHP,Female,"Cholesterol, LDL",53/304,2.17804648499318e-07,9.51080298447022e-06,2.36083988104478,36.2144982853244,CNTNAP2;TNFAIP8;FGF2;RYR3;NR3C2;NYNRIN;ADAMTSL1;DPYSL2;C7ORF31;FAM19A2;BBS9;RGS7;MAGI2;MTUS1;TIMD4;OPRM1;ANK1;TRHR;CAMKMT;NRG3;ROR1;PLA2R1;ATF6;DGKH;RBMS3;TSHZ2;COL11A2;HPR;LPP;FHIT;MTMR7;ALDH1B1;EPB41L2;ST3GAL4;GSG1L;KLHL29;DNAH11;MBD5;OSBPL6;PCDH9;LRRN2;KCNIP4;POU6F2;SSH1;PTPRD;NELL1;RALYL;PROC;DAB1;CLNK;MRVI1;IL17F;FRK
phthalate,DEHP,aver_log2_MEHP,Female,Hip,37/202,4.39140472453092e-06,0.00011505480378271,2.49440516617492,30.7706364035117,COL13A1;CPNE4;PTPRM;FAIM2;CACNA1D;FMN2;PTPRG;TTN;ADAMTSL1;FAM154A;PPP6C;PDE11A;DLGAP1;MBP;TRMT44;CSMD3;AASS;PRKG1;JAZF1;COL24A1;DTNB;DCC;SLC2A13;ANKRD44;MAGI2;FBXL17;ANK1;USH2A;PTPRD;TIAM1;LRFN2;DPY19L1;DLG2;NRG3;KCNS3;GALNTL6;MAPT
phthalate,DEHP,aver_log2_MEHP,Female,Body Mass Index,68/437,4.06250226825129e-07,1.3304694928523e-05,2.06609624148676,30.4052849801544,RYR2;MCTP1;ZC3H4;CPNE4;HHIP;XYLT1;SLC35F1;FMN2;GALNT10;MYOM3;PTPRG;AKAP13;GPR176;IMMP2L;FAM19A2;LEPR;DLGAP1;FAM19A5;KCNH1;SLC36A2;VWF;GRID1;IL15;SFMBT2;NRG2;MYRIP;DNM3;ADCY9;NRG3;RARB;CDH13;ROR1;CDH18;CREB5;FTO;LAMA2;SDC2;NRXN3;ADCY3;AKAP6;FHIT;KALRN;LPP;GLIS1;MTMR7;C10ORF90;ATXN1;FAM172A;ADAMTS18;CAMTA1;KLHL29;WWOX;PCDH9;KCNIP4;RFTN1;FBXL17;NFATC1;TRAPPC9;PPBP;MCC;OXR1;PTPRD;NELL1;DAB1;GDNF;KCNS3;CCDC88C;GALNTL6
phthalate,DEHP,aver_log2_MEHP,Female,Longevity,9/32,0.000923927769969773,0.00756465861662752,4.31282883543177,30.1332031306063,C7ORF50;STK24;BIN2;CAMK4;TSC2;SVEP1;TBC1D22A;GRIN2B;MAD1L1
phthalate,DEHP,aver_log2_MEHP,Female,Waist-Hip Ratio,20/93,6.85799370396099e-05,0.00105693785319869,3.03146533831465,29.0642058493525,FTO;CNTNAP2;TNFAIP8;AOC1;GRID1;KCNAB1;NRG2;PLB1;AKAP12;DNM3;PROC;SIK3;SH3BP5;RSPO3;FYN;ALPI;CSMD3;PCNXL2;PLA2R1;CPEB4
phthalate,DEHP,aver_log2_MEHP,Female,Diabetes Mellitus,16/70,0.000168415230570018,0.00220623952046723,3.27394867660889,28.4475954761194,CNTNAP2;WWOX;DCC;CYP4A11;ASAP1;C4ORF50;PTPRD;TMEFF2;SETBP1;LEPR;ROR1;CSMD3;DIRC3;ATF6;FBXL7;RBMS3
phthalate,DEHP,aver_log2_MEHP,Female,Insulin,19/89,0.000114499779476158,0.00166660790126408,3.0019901358484,27.2428733415938,WWOX;WIPF1;ULK4;FAM129A;SYN3;AIG1;ANK1;KALRN;PTPRD;PALLD;MAP2;KIF26B;CCDC88C;FAM19A2;FYN;FAT3;PRKG1;SCAI;SASH1
phthalate,DEHP,aver_log2_MEHP,Female,"Lipoproteins, VLDL",18/86,0.00022312831733353,0.00278379138768499,2.9261857285287,24.6026776735629,KLHL29;EHF;MBD5;PDE1C;PCDH9;NEBL;MAPKAP1;STYK1;NRXN3;F13A1;LTBP1;GRIN2B;MYO16;DNM3;PTPRD;VEPH1;GAS2;NCKAP5
phthalate,DEHP,aver_log2_MEHP,Female,Leukocyte Count,10/40,0.00132636780922843,0.00992881045765284,3.67469879518072,24.3460225079854,PTPRD;RYR2;NELL1;BFSP1;DLGAP1;AK5;ACSL3;ITIH1;CDK14;SCAI
phthalate,DEHP,aver_log2_MEHP,Female,Eosinophils,11/46,0.00114999203542142,0.00913023979637614,3.46585722896754,23.456922634925,PTPRD;PDE11A;DAB1;ULK4;STYK1;CDH11;NFATC1;PCNXL2;SYN3;DOCK2;FOXP1
phthalate,DEHP,aver_log2_MEHP,Female,Lipids,17/87,0.000761876774154958,0.00665372382761997,2.68274133609887,19.2613469952075,TDRKH;COL27A1;KCNIP4;EYA4;F13A1;FHIT;RTN4;PTPRG;TTN;PTPRD;PDE10A;PEBP4;NOS1AP;CLNK;DIP2C;ATF6;RGS7
phthalate,DEHP,aver_log2_MEHP,Female,Myocardial Infarction,36/229,0.000167358367872864,0.00220623952046723,2.07042065943265,18.0030801684382,PLEKHD1;MCTP1;SLC35F3;CPNE4;TSHZ2;FHIT;HAPLN1;ROBO1;ADAMTSL1;AKAP13;ACOXL;ATXN1;PLCG2;MBP;SOX6;DIP2C;FAM19A5;ADAMTS6;ANKRD6;WWOX;VWF;PRKCB;DCC;MTUS1;LHFPL2;AIG1;INADL;GJB2;KIAA0922;DLG2;CDH13;ROR1;SGK1;DOCK2;PDZRN3;MAD1L1
phthalate,DEHP,aver_log2_MEHP,Female,Amyotrophic Lateral Sclerosis,15/76,0.0013683430400523,0.00995849656926951,2.71442722004854,17.8993530948882,LAMA2;KCNIP4;SLC39A11;SHROOM3;BTBD11;FMN2;C9ORF72;GRIN2B;AKAP13;TIAM1;ADAMTS14;ATXN1;PDE10A;DLGAP1;FAM19A5
phthalate,DEHP,aver_log2_MEHP,Female,Body Weight,33/216,0.000517696828708842,0.00542546276486867,1.99902861091361,15.1248918724808,FTO;HDAC4;CNTNAP2;EHF;MCTP1;LAMA2;CPNE4;ADAM22;PTPRM;AKAP6;FMN2;LPP;LTBP1;FHIT;HDAC9;THSD4;GPR176;ADAMTS14;ATXN1;FAM172A;KCNH1;WWOX;IL15;GRID1;KAZN;NRG2;SYN3;PTPRD;TBC1D1;DLG2;NBEA;NRG3;GALNTL6
phthalate,DEHP,aver_log2_MEHP,Female,"Cholesterol, HDL",49/357,0.000385486155947315,0.00459078967537257,1.76874544332903,13.9041172646437,PCSK2;DPP10;SPAG17;TENM2;SLC7A14;PTPRM;FMN2;LOXL2;HNF4A;PEBP4;COL27A1;GRID1;MTUS1;NRG3;PALLD;SIK3;ROR1;ZNF236;ATF6;RBMS3;LAMA2;MAPKAP1;SLC1A1;CLEC16A;HTT;CACNA1D;ACAT2;RTN4;CTIF;EPB41L2;MBP;CSMD3;KLHL29;WWOX;DNAH11;ATP8B4;PTPRN2;PCDH9;NUBPL;FBXL17;ARHGAP25;USH2A;MYO16;PTPRD;DLG2;PDE10A;PPP2R2B;KIF26B;CLNK
phthalate,DEHP,aver_log2_MEHP,Female,Coronary Artery Disease,31/205,0.000894576921909191,0.00756061785613574,1.97357514043466,13.8528390204095,CNRIP1;NRXN3;AKAP6;C9ORF72;FHIT;HDAC9;BACH2;PTPRG;C10ORF90;GOLGA3;TRIM9;ALDH2;NNT;PEBP4;ST3GAL4;CAMTA1;DLGAP1;FYN;KCNN3;SRGAP3;EPHB1;RGS7;WWOX;KIRREL;SHROOM3;ACSL3;MYO16;ZC3HC1;GDNF;UST;CDH13
phthalate,DEHP,aver_log2_MEHP,Female,Echocardiography,39/273,0.00067003684825792,0.00642477761521628,1.84917228694053,13.5140799476825,CNTNAP2;GALNT14;SLC35F3;LAMA2;CPNE4;FAM129A;FMN2;PPP1R9A;GLIS1;GPHN;SYNE1;CTIF;DLGAP1;JAZF1;CADPS2;ARPP21;SLC2A13;ANKRD44;LMO3;MAGI2;KCNIP4;STYK1;KAZN;ESRRG;MYRIP;SNCAIP;AIG1;ARHGAP24;PTPRD;INPP4B;RALYL;KIAA0922;DLG2;PDE10A;NRG3;KIF26B;ROR2;ATF6;DNASE1L3
phthalate,DEHP,aver_log2_MEHP,both_sexes,Hematocrit,12/61,0.000123942405340096,0.0054038888728282,4.1542195256481,37.3700858890497,NKAIN2;DPP6;SNX29;TFR2;PRKCE;EPB41L2;GRIK4;PRKAG2;FAM19A5;GPC6;HK1;IL17A
phthalate,DEHP,aver_log2_MEHP,both_sexes,Stroke,37/289,2.42891728802508e-06,0.000529503968789468,2.52052519932704,32.5855135111921,DPP10;EHF;STEAP1B;TENM4;SDC2;GRIK4;UBR3;SNX10;FMN2;HDAC9;KRT85;NKAIN2;TRIM8;SNX29;TMEM245;C4ORF51;TESPA1;CREB3L2;ERI3;PDE4B;METTL16;CADPS2;BIVM;MICAL2;CDKAL1;SPTB;ERN1;CACNB2;GCLC;AIM1;DAAM1;NBEA;NFIB;KIF26B;SPATA13;DOCK2;TAF4
phthalate,DEHP,aver_log2_MEHP,both_sexes,Body Height,44/385,6.01071477300239e-06,0.000655167910257261,2.21880423723742,26.6743910663025,CYFIP2;DPP10;OPRD1;TNFAIP8;TNXB;MCTP1;SLC1A1;ITPR1;SLC1A2;LDLRAD3;ANTXR1;SIPA1L3;GPHN;SCMH1;GNA12;FAM65B;DIRC3;KCMF1;MAGI1;CD96;ZHX2;MYOCD;COL27A1;ZBTB38;NEK6;MAGI2;TBCD;MCC;SYN3;ANK1;FLI1;PBX1;NCOR2;TLR1;ARHGAP10;PDE10A;ADCK2;KIF26B;SPATA13;PPARG;DOCK2;FREM1;PPARD;PPIL6
phthalate,DEHP,aver_log2_MEHP,both_sexes,Cholesterol,33/268,1.89676284834191e-05,0.00137831433646179,2.4039974210187,26.1381273766195,DPP10;ENPEP;TENM2;DOCK4;B4GALT1;SLC24A3;PHF20;WWC2;ITPR1;HPR;ATP12A;AFF3;GLIS1;NKAIN2;FADS2;STK10;HHAT;NPC1L1;TRPS1;GNA12;SUSD4;SLIT3;DNAH11;OSBPL3;MCC;PLEKHA7;PDGFRL;TPCN2;ARHGAP10;NELL1;CCDC7;MRVI1;ROR1
phthalate,DEHP,aver_log2_MEHP,both_sexes,Echocardiography,30/273,0.000344109045477567,0.00937697148926369,2.10679238457016,16.8007253358002,CHRM3;SLC24A3;SLC1A2;FMN2;PPP1R9A;GLIS1;GPHN;CDH6;GMDS;OXCT1;RNF19A;PDE4B;GPC6;RNF111;PLXNA4;CADPS2;DAPK1;PRKCE;MAGI2;KAZN;MYRIP;RPRD2;SNCAIP;ARHGAP24;CACNB2;DAB2;PDE10A;KIF26B;PKN2;RGS12
phthalate,DEHP,aver_log2_MEOHP,Female,Triglycerides,45/244,4.85134463021344e-09,1.21283615755336e-06,2.96717684203721,56.8036629193588,RB1;PRKAA2;PDE1C;NTM;NRXN1;TSHZ2;PCDH15;PPP1R2P3;ITPR1;CACNA1D;JAKMIP1;SYNE1;TTN;FLRT2;FAM19A1;NCAM2;DLGAP2;SLC12A8;SOX5;IFITM10;RABGAP1L;COL27A1;PCDH9;GRID1;PCIF1;TIMD4;C2ORF16;ESRRG;NRG1;ANK3;ARHGAP26;SGCZ;GCK;CAMKMT;COL1A1;PTPRD;MARCO;TTC9;DAB1;ATP13A5;MDGA2;DSCAML1;KCNK2;SSBP3;XKR6
phthalate,DEHP,aver_log2_MEOHP,Female,Longevity,9/32,0.000318361988946069,0.00468179395508925,5.053688835025,40.6939272230397,CARS;CDH4;STK24;NRXN1;CAMK4;SVEP1;NCAM2;ATRIP;GRIN2B
phthalate,DEHP,aver_log2_MEOHP,Female,Creatinine,19/92,2.58990958307943e-05,0.00107912899294976,3.3758904109589,35.653799836568,GABRB1;CA10;PCDH9;KIAA1549L;FRMD4A;PRR5L;ESRRG;SYT14;ANK3;CACNA1C;CXCL13;FHIT;PTPRD;GRM4;SESN1;NCAM1;SHANK2;KCNH1;OPCML
phthalate,DEHP,aver_log2_MEOHP,Female,Alcoholism,19/93,3.0373864878112e-05,0.001084780888504,3.33009009009009,34.6393574414414,CARS;SLC2A14;PTPRS;MBNL2;KRT1;PRR5L;KRT76;SEZ6L;FHIT;KCNMA1;EMB;NCAM2;CTNNA2;CSMD2;ZNF532;SGCG;PDZD7;PKNOX2;SOX5
phthalate,DEHP,aver_log2_MEOHP,Female,Glomerular Filtration Rate,11/45,0.000275325600038542,0.00458876000064237,4.18172488814088,34.2799246184332,PTPRD;SESN1;SYT14;ZNF385D;ANK3;CXCL13;FHIT;SNX31;SGCZ;LGR5;KCNH1
phthalate,DEHP,aver_log2_MEOHP,Female,Lipids,18/87,4.08533487022795e-05,0.00127666714694623,3.38197451064089,34.1766170240699,COL27A1;NRXN1;NTM;EYA4;SEZ6L;JAKMIP1;FHIT;SGCZ;TTN;PTPRD;CACNB2;KIAA0355;NCAM2;MDGA2;KCNK2;PLXNA4;ANKS1B;SOX5
phthalate,DEHP,aver_log2_MEOHP,Female,Sleep,9/35,0.000658341438214009,0.00685772331472926,4.46984722594479,32.7451480658173,PTPRT;EPB41;PRKCB;RNF19A;COL9A1;FHIT;ANKS1B;OPCML;PTGDR
